Provenance;Terms involved;Ontology;Requirement description;Result
https://ontology.tno.nl/saref.ttl;["StartState"];https://www.w3.org/ns/ssn/;StartState exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["OffState"];https://www.w3.org/ns/ssn/;OffState exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["SensingFunction"];https://www.w3.org/ns/ssn/;SensingFunction exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["HVAC"];https://www.w3.org/ns/ssn/;HVAC exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["DoorSwitch"];https://www.w3.org/ns/ssn/;DoorSwitch exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Light"];https://www.w3.org/ns/ssn/;Light exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Occupancy"];https://www.w3.org/ns/ssn/;Occupancy exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Network"];https://www.w3.org/ns/ssn/;Network exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["CloseCommand"];https://www.w3.org/ns/ssn/;CloseCommand exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Currency"];https://www.w3.org/ns/ssn/;Currency exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Coal"];https://www.w3.org/ns/ssn/;Coal exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["MeteringFunction"];https://www.w3.org/ns/ssn/;MeteringFunction exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["GetCurrentMeterValueCommand"];https://www.w3.org/ns/ssn/;GetCurrentMeterValueCommand exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["GetMeterHistoryCommand"];https://www.w3.org/ns/ssn/;GetMeterHistoryCommand exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["ToggleCommand"];https://www.w3.org/ns/ssn/;ToggleCommand exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["EnergyRelated"];https://www.w3.org/ns/ssn/;EnergyRelated exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["OnOffState"];https://www.w3.org/ns/ssn/;OnOffState exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["LightingDevice"];https://www.w3.org/ns/ssn/;LightingDevice exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["GetSensingDataCommand"];https://www.w3.org/ns/ssn/;GetSensingDataCommand exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Load"];https://www.w3.org/ns/ssn/;Load exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["UnitOfMeasure"];https://www.w3.org/ns/ssn/;UnitOfMeasure exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["StartStopState"];https://www.w3.org/ns/ssn/;StartStopState exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["SetRelativeLevelCommand"];https://www.w3.org/ns/ssn/;SetRelativeLevelCommand exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Device"];https://www.w3.org/ns/ssn/;Device exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["TemperatureUnit"];https://www.w3.org/ns/ssn/;TemperatureUnit exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Pressure"];https://www.w3.org/ns/ssn/;Pressure exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["StepDownCommand"];https://www.w3.org/ns/ssn/;StepDownCommand exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["StopCommand"];https://www.w3.org/ns/ssn/;StopCommand exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Storage"];https://www.w3.org/ns/ssn/;Storage exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["OpenState"];https://www.w3.org/ns/ssn/;OpenState exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Switch"];https://www.w3.org/ns/ssn/;Switch exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["TemporalEntity"];https://www.w3.org/ns/ssn/;TemporalEntity exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Price"];https://www.w3.org/ns/ssn/;Price exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["State"];https://www.w3.org/ns/ssn/;State exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["SetLevelCommand"];https://www.w3.org/ns/ssn/;SetLevelCommand exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Gas"];https://www.w3.org/ns/ssn/;Gas exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["PauseCommand"];https://www.w3.org/ns/ssn/;PauseCommand exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["PressureUnit"];https://www.w3.org/ns/ssn/;PressureUnit exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["MicroRenewable"];https://www.w3.org/ns/ssn/;MicroRenewable exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Sensor"];https://www.w3.org/ns/ssn/;Sensor exists in the ontology;passed
https://ontology.tno.nl/saref.ttl;["Generator"];https://www.w3.org/ns/ssn/;Generator exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Measurement"];https://www.w3.org/ns/ssn/;Measurement exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["EnergyMeter"];https://www.w3.org/ns/ssn/;EnergyMeter exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["WashingMachine"];https://www.w3.org/ns/ssn/;WashingMachine exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["StartStopFunction"];https://www.w3.org/ns/ssn/;StartStopFunction exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Temperature"];https://www.w3.org/ns/ssn/;Temperature exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["StartCommand"];https://www.w3.org/ns/ssn/;StartCommand exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Time"];https://www.w3.org/ns/ssn/;Time exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Profile"];https://www.w3.org/ns/ssn/;Profile exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Function"];https://www.w3.org/ns/ssn/;Function exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["FunctionRelated"];https://www.w3.org/ns/ssn/;FunctionRelated exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Appliance"];https://www.w3.org/ns/ssn/;Appliance exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Commodity"];https://www.w3.org/ns/ssn/;Commodity exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Energy"];https://www.w3.org/ns/ssn/;Energy exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Electricity"];https://www.w3.org/ns/ssn/;Electricity exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["StepUpCommand"];https://www.w3.org/ns/ssn/;StepUpCommand exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["OpenCommand"];https://www.w3.org/ns/ssn/;OpenCommand exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Humidity"];https://www.w3.org/ns/ssn/;Humidity exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["EventFunction"];https://www.w3.org/ns/ssn/;EventFunction exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["OnState"];https://www.w3.org/ns/ssn/;OnState exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["PowerUnit"];https://www.w3.org/ns/ssn/;PowerUnit exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Property"];https://www.w3.org/ns/ssn/;Property exists in the ontology;passed
https://ontology.tno.nl/saref.ttl;["IlluminanceUnit"];https://www.w3.org/ns/ssn/;IlluminanceUnit exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["CloseState"];https://www.w3.org/ns/ssn/;CloseState exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Actuator"];https://www.w3.org/ns/ssn/;Actuator exists in the ontology;passed
https://ontology.tno.nl/saref.ttl;["OnOffFunction"];https://www.w3.org/ns/ssn/;OnOffFunction exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Multimedia"];https://www.w3.org/ns/ssn/;Multimedia exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["NotifyCommand"];https://www.w3.org/ns/ssn/;NotifyCommand exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Motion"];https://www.w3.org/ns/ssn/;Motion exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["ActuatingFunction"];https://www.w3.org/ns/ssn/;ActuatingFunction exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["TemporalUnit"];https://www.w3.org/ns/ssn/;TemporalUnit exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["OpenCloseState"];https://www.w3.org/ns/ssn/;OpenCloseState exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["EnergyUnit"];https://www.w3.org/ns/ssn/;EnergyUnit exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Service"];https://www.w3.org/ns/ssn/;Service exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["TemperatureSensor"];https://www.w3.org/ns/ssn/;TemperatureSensor exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["LightSwitch"];https://www.w3.org/ns/ssn/;LightSwitch exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["GetCommand"];https://www.w3.org/ns/ssn/;GetCommand exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["OnCommand"];https://www.w3.org/ns/ssn/;OnCommand exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Command"];https://www.w3.org/ns/ssn/;Command exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["OffCommand"];https://www.w3.org/ns/ssn/;OffCommand exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["SetAbsoluteLevelCommand"];https://www.w3.org/ns/ssn/;SetAbsoluteLevelCommand exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["SwitchOnService"];https://www.w3.org/ns/ssn/;SwitchOnService exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["LevelControlFunction"];https://www.w3.org/ns/ssn/;LevelControlFunction exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["BuildingRelated"];https://www.w3.org/ns/ssn/;BuildingRelated exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["StopState"];https://www.w3.org/ns/ssn/;StopState exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;["Power"];https://www.w3.org/ns/ssn/;Power exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["hasName","Property"]';https://www.w3.org/ns/ssn/;hasName exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["isOfferedBy","Property"]';https://www.w3.org/ns/ssn/;isOfferedBy exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["accomplishes","Property"]';https://www.w3.org/ns/ssn/;accomplishes exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["hasMeterReadingType","Property"]';https://www.w3.org/ns/ssn/;hasMeterReadingType exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["hasModel","Property"]';https://www.w3.org/ns/ssn/;hasModel exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["hasTypicalConsumption","Property"]';https://www.w3.org/ns/ssn/;hasTypicalConsumption exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["hasTime","Property"]';https://www.w3.org/ns/ssn/;hasTime exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["hasTimestamp","Property"]';https://www.w3.org/ns/ssn/;hasTimestamp exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["represents","Property"]';https://www.w3.org/ns/ssn/;represents exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["isCommandOf","Property"]';https://www.w3.org/ns/ssn/;isCommandOf exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["hasSensorType","Property"]';https://www.w3.org/ns/ssn/;hasSensorType exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["hasCommand","Property"]';https://www.w3.org/ns/ssn/;hasCommand exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["isMeasuredByDevice","Property"]';https://www.w3.org/ns/ssn/;isMeasuredByDevice exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["hasProfile","Property"]';https://www.w3.org/ns/ssn/;hasProfile exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["isMeasuredIn","Property"]';https://www.w3.org/ns/ssn/;isMeasuredIn exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["hasPrice","Property"]';https://www.w3.org/ns/ssn/;hasPrice exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["relatesToProperty","Property"]';https://www.w3.org/ns/ssn/;relatesToProperty exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["offers","Property"]';https://www.w3.org/ns/ssn/;offers exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["hasMeterReading","Property"]';https://www.w3.org/ns/ssn/;hasMeterReading exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["isAccomplishedBy","Property"]';https://www.w3.org/ns/ssn/;isAccomplishedBy exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["isUsedFor","Property"]';https://www.w3.org/ns/ssn/;isUsedFor exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["hasDescription","Property"]';https://www.w3.org/ns/ssn/;hasDescription exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["consistsOf","Property"]';https://www.w3.org/ns/ssn/;consistsOf exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["hasSensingRange","Property"]';https://www.w3.org/ns/ssn/;hasSensingRange exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["hasValue","Property"]';https://www.w3.org/ns/ssn/;hasValue exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["hasState","Property"]';https://www.w3.org/ns/ssn/;hasState exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["isAbout","Property"]';https://www.w3.org/ns/ssn/;isAbout exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["actsUpon","Property"]';https://www.w3.org/ns/ssn/;actsUpon exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["measuresProperty","Property"]';https://www.w3.org/ns/ssn/;measuresProperty exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["controlsProperty","Property"]';https://www.w3.org/ns/ssn/;controlsProperty exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["hasFunction","Property"]';https://www.w3.org/ns/ssn/;hasFunction exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["relatesToMeasurement","Property"]';https://www.w3.org/ns/ssn/;relatesToMeasurement exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["hasManufacturer","Property"]';https://www.w3.org/ns/ssn/;hasManufacturer exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["isControlledByDevice","Property"]';https://www.w3.org/ns/ssn/;isControlledByDevice exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["makesMeasurement","Property"]';https://www.w3.org/ns/ssn/;makesMeasurement exists in the ontology;undefined
https://ontology.tno.nl/saref.ttl;'["hasThresholdMeasurement","Property"]';https://www.w3.org/ns/ssn/;hasThresholdMeasurement exists in the ontology;undefined
