Provenance;Terms involved;Ontology;Result
https://w3id.org/saref#;["Function"];https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;passed
https://w3id.org/saref#;'["DoorSwitch","accomplishes","Safety"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;undefined
https://w3id.org/saref#;'["DoorSwitch","hasFunction","OpenCloseFunction"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;undefined
https://w3id.org/saref#;'["Switch","consistsOf","Actuator"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;undefined
https://w3id.org/saref#;'["Switch","Actuator"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;undefined
https://w3id.org/saref#;'["SmokeSensor","measuresProperty","Smoke"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;undefined
https://w3id.org/saref#;'["SmokeSensor","hasFunction","EventFunction","SensingFunction"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;undefined
https://w3id.org/saref#;'["SmokeSensor","consistsOf","Sensor"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;undefined
https://w3id.org/saref#;'["SmokeSensor","Sensor"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;undefined
https://w3id.org/saref#;'["WashingMachine","hasFunction","StartStopFunction"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;undefined
https://w3id.org/saref#;'["Washing","Task","WashingMachine","accomplishes"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;undefined
https://w3id.org/saref#;'["Device","hasProfile","Profile"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;absent
https://w3id.org/saref#;'["Device","hasProfile","Profile"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;absent
https://w3id.org/saref#;'["Service","isOfferedBy","Device"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;absent
https://w3id.org/saref#;'["Service","isOfferedBy","Device"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;absent
https://w3id.org/saref#;'["Profile","hasTime","Time"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;undefined
https://w3id.org/saref#;'["Energy","isMeasuredIn","EnergyUnit"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;undefined
https://w3id.org/saref#;'["Profile","hasPrice","Price"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;undefined
https://w3id.org/saref#;'["Service","isOfferedBy","Device"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;absent
https://w3id.org/saref#;["Service"];https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;passed
https://w3id.org/saref#;'["Device","hasState","State"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;absent
https://w3id.org/saref#;'["Command","actsUpon","State"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;absent
https://w3id.org/saref#;'["Device","offers","Service"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;absent
https://w3id.org/saref#;'["ActuatingFunction","Function","MeteringFunction","SensingFunction","EventFunction"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;undefined
https://w3id.org/saref#;'["Service","represent","Function"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;absent
https://w3id.org/saref#;'["Device","Appliance","Load"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;absent
https://w3id.org/saref#;'["TemperatureSensor","hasFunction","SensingFunction"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;undefined
https://w3id.org/saref#;'["TemperatureSensor","consistsOf","Sensor"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;undefined
https://w3id.org/saref#;'["TemperatureSensor","Sensor"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;undefined
https://w3id.org/saref#;'["Sensor","hasFunction","SensingFunction"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;undefined
https://w3id.org/saref#;'["Sensor","Device"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;undefined
https://w3id.org/saref#;'["Device","consistsOf"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;absent
https://w3id.org/saref#;'["Device","control","BuildingObject"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;absent
https://w3id.org/saref#;'["Temperature","Property","Smoke","Energy"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;undefined
https://w3id.org/saref#;'["Device","notify","Property"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;absent
https://w3id.org/saref#;'["OffCommand","Command","OnCommand","CloseCommand","ToggleCommand"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;undefined
https://w3id.org/saref#;'["Function","hasCommand","Command"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;absent
https://w3id.org/saref#;'["MeteringFunction","Function","SensingFunction","EventFunction","ActuatingFunction"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;undefined
https://w3id.org/saref#;'["LevelControlFuntion","ActuatingFunction","OnOffFunction"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;undefined
https://w3id.org/saref#;'["Meter","hasFunction","MeteringFunction"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;undefined
https://w3id.org/saref#;'["EnergyMeter","Meter"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;undefined
https://w3id.org/saref#;'["EnergyMeter","consistsOf","Meter"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;undefined
https://w3id.org/saref#;[];https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;passed
https://w3id.org/saref#;'["Device","measuresProperty","Property"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;absent
https://w3id.org/saref#;'["Device","hasFunction","SensingFunction"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;absent
https://w3id.org/saref#;'["Water","Commodity","Gas"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;undefined
https://w3id.org/saref#;'["Device","isUsedFor","Commodity"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;absent
https://w3id.org/saref#;'["EneryRelated","Device","FunctionRelated","BuildingRelated"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;undefined
https://w3id.org/saref#;'["Load","EnergyRelated","Generator","Storage"]';https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;undefined
